,formula_unedited,formula,space group,target
1097,0.2Li2S-0.6Li2O-0.2P2S5,Li1.6O0.6P0.4S1.2,,-4.539102157243452
1098,0.25Li2S-0.55Li2O-0.2P2S5,Li1.6O0.55P0.4S1.25,,-4.42021640338319
1099,0.3Li2S-0.5Li2O-0.2P2S5,Li1.6O0.5P0.4S1.3,,-4.361510743045363
1100,0.35Li2S-0.45Li2O-0.2P2S5,Li1.6O0.45P0.4S1.35,,-4.279014255846261
1101,0.4Li2S-0.4Li2O-0.2P2S5,Li1.6O0.4P0.4S1.4,,-4.351639989019068
1102,0.45Li2S-0.35Li2O-0.2P2S5,Li1.6O0.35P0.4S1.45,,-4.197226274708024
1103,0.5Li2S-0.3Li2O-0.2P2S5,Li1.6O0.3P0.4S1.5,,-4.090979145788844
1104,0.55Li2S-0.25Li2O-0.2P2S5,Li1.6O0.25P0.4S1.55,,-3.9507819773298185
1105,0.6Li2S-0.2Li2O-0.2P2S5,Li1.6O0.2P0.4S1.6,,-3.9507819773298185
1106,0.65Li2S-0.15Li2O-0.2P2S5,Li1.6O0.15P0.4S1.65,,-3.9469215565165805
1107,0.7Li2S-0.1Li2O-0.2P2S5,Li1.5999999999999999O0.1P0.4S1.7,,-3.962573502059376
1108,0.75Li2S-0.05Li2O-0.2P2S5,Li1.6O0.05P0.4S1.75,,-3.844663962534938
1111,0.05Li2S-0.7Li2O-0.25P2S5,Li1.5O0.7P0.5S1.3,,-4.847711655616943
1112,0.1Li2S-0.65Li2O-0.25P2S5,Li1.5O0.65P0.5S1.35,,-4.598599459218456
1113,0.15Li2S-0.6Li2O-0.25P2S5,Li1.5O0.6P0.5S1.4,,-4.573488738635425
1114,0.2Li2S-0.55Li2O-0.25P2S5,Li1.5O0.55P0.5S1.45,,-4.562249437179612
1115,0.25Li2S-0.5Li2O-0.25P2S5,Li1.5O0.5P0.5S1.5,,-4.42021640338319
1116,0.3Li2S-0.45Li2O-0.25P2S5,Li1.5O0.45P0.5S1.55,,-4.230622673923862
1117,0.35Li2S-0.4Li2O-0.25P2S5,Li1.5O0.4P0.5S1.6,,-4.876148359032914
1118,0.4Li2S-0.35Li2O-0.25P2S5,Li1.5O0.35P0.5S1.65,,-4.61261017366127
1119,0.45Li2S-0.3Li2O-0.25P2S5,Li1.5O0.3P0.5S1.7,,-4.638272163982407
1120,0.5Li2S-0.25Li2O-0.25P2S5,Li1.5O0.25P0.5S1.75,,-5.0195421077238995
1121,0.55Li2S-0.2Li2O-0.25P2S5,Li1.5O0.2P0.5S1.8,,-4.151195298948196
1122,0.6Li2S-0.15Li2O-0.25P2S5,Li1.5O0.15P0.5S1.85,,-4.032920265855503
1123,0.65Li2S-0.1Li2O-0.25P2S5,Li1.5O0.1P0.5S1.9,,-3.939302159646388
1124,0.7Li2S-0.05Li2O-0.25P2S5,Li1.5O0.05P0.5S1.95,,-4.010550182333308
1126,0.7Li2O-0.3P2S5,Li1.4O0.7P0.6S1.5,,-10.23807216157947
1127,0.05Li2S-0.65Li2O-0.3P2S5,Li1.4000000000000001O0.65P0.6S1.55,,-7.82102305270683
1128,0.1Li2S-0.6Li2O-0.3P2S5,Li1.4O0.6P0.6S1.6,,-7.1090204030103115
1129,0.15Li2S-0.55Li2O-0.3P2S5,Li1.4000000000000001O0.55P0.6S1.65,,-6.537602002101044
1130,0.2Li2S-0.5Li2O-0.3P2S5,Li1.4O0.5P0.6S1.7,,-4.777283528852417
1131,0.25Li2S-0.45Li2O-0.3P2S5,Li1.4O0.45P0.6S1.75,,-6.063486257521107
1132,0.3Li2S-0.4Li2O-0.3P2S5,Li1.4O0.4P0.6S1.8,,-5.790484985457369
1133,0.35Li2S-0.35Li2O-0.3P2S5,Li1.4O0.35P0.6S1.85,,-5.434152181326482
1134,0.4Li2S-0.3Li2O-0.3P2S5,Li1.4O0.3P0.6S1.9,,-5.23210238398191
1135,0.45Li2S-0.25Li2O-0.3P2S5,Li1.4O0.25P0.6S1.95,,-5.292429823902063
1136,0.5Li2S-0.2Li2O-0.3P2S5,Li1.4O0.2P0.6S2,,-5.079354998593212
1137,0.55Li2S-0.15Li2O-0.3P2S5,Li1.4000000000000001O0.15P0.6S2.05,,-4.995678626217358
1138,0.6Li2S-0.1Li2O-0.3P2S5,Li1.4O0.1P0.6S2.1,,-4.640164517660112
1139,0.65Li2S-0.05Li2O-0.3P2S5,Li1.4000000000000001O0.05P0.6S2.15,,-4.605548319173784
1140,0.7Li2S- 0.3P2S5,Li1.4S5.7P2,,-4.272458742971444
1141,0.9Li3PS4???10ZnO,Li2.7P0.9S3.6Zn0.1O0.1,,-3.537602002101044
1143,0.7Li2S-0.29P2S5-0.01Li3PO4,Li1.43O0.04P0.59S2.15,,-2.7375489102695707
1144,0.7Li2S-0.28P2S5-0.02Li3PO4,Li1.46O0.08P0.5800000000000001S2.1,,-3.0048037084028207
1145,0.7Li2S-0.27P2S5-0.03Li3PO4,Li1.49O0.12P0.5700000000000001S2.05,,-3.3565473235138126
1146,0.7Li2S-0.25P2S5-0.05Li3PO4,Li1.5499999999999998O0.2P0.55S1.95,,-3.5734887386354246
1148,0.99(0.7Li2S-0.3P2S5)- 0.01Li2ZrO3,Li1.406S2.193P0.6Zr0.01O0.03,,-2.543633966870957
1149,0.98(0.7Li2S-0.3P2S5)- 0.02Li2ZrO3,Li1.412S2.186P0.6Zr0.02O0.06,,-2.9136401693252516
1150,0.95(0.7Li2S-0.3P2S5)- 0.05Li2ZrO3,Li1.43S2.165P0.6Zr0.05O0.15,,-3.129596094720973
1151,Li2.7PO3.9,Li2.7PO3.9,,-7.154901959985743
1152,Li3.6(Si0.19P0.82)O4.2,Li3.6Si0.19P0.82O4.2,,-6.698970004336019
1153,Li3.1PO3.8N0.16,Li3.1PO3.8N0.16,,-5.698970004336019
1154,Li3.3PO3.8N0.22,Li3.3PO3.8N0.22,,-5.619788758288394
1155,Li2.9PO3.3N0.46,Li2.9PO3.3N0.46,,-5.481486060122113
1156,Li4.4PO4.3,Li4.4PO4.3,,-6.027334407733889
1157,Li4.0PO3.9N0.4,Li4PO3.9N0.4,,-5.769551078621726
1158,Li3.7PO3.4N0.7,Li3.7PO3.4N0.7,,-5.627087997029894
1159,Li3.5PO3.2N0.8,Li3.5PO3.2N0.8,,-5.586700235918748
1160,Li3.4PO3.1N0.9,Li3.4PO3.1N0.9,,-5.55129368009492
1161,Li3.2PO3.0N,Li3.2PO3N,,-5.52432881167557
1162,Li2.9PO2.6N0.91,Li2.9PO2.6N0.91,,-5.6777807052660805
1163,Li1.8PO1.2N1.5,Li1.8PO1.2N1.5,,-5.769551078621726
1164,Li3.3PO2.9N0.83,Li3.3PO2.9N0.83,,-5.508638306165727
1165,0.45B2S3-0.55Li2S,B0.9S1.9000000000000001Li1.1,,-4.086716098239582
1166,0.815(0.45B2S3-0.55Li2S)-0.185LiI,B0.733S1.65Li1.285I0.185,,-3.5114492834995557
1167,0.69(0.45B2S3-0.55Li2S)-0.31LiI,B0.621S1.482Li1.41I0.31,,-3.1203307943679466
1168,0.33B2S3-0.67Li2S,B0.66S1.6600000000000001Li1.34,,-3.6458915608525992
1169,0.95(0.33B2S3-0.67Li2S)-0.05LiI,B0.627S1.611Li1.39I0.05,,-3.359518563029578
1170,0.9(0.33B2S3-0.67Li2S)-0.1LiI,B0.594S1.561Li1.44I0.1,,-3.317854923626168
1171,0.85(0.33B2S3-0.67Li2S)-0.15LiI,B0.561S1.512Li1.49I0.15,,-3.3080348972326394
1172,0.75(0.33B2S3-0.67Li2S)-0.25LiI,B0.495S1.413Li1.59I0.25,,-3.214670164989233
1173,0.66(0.33B2S3-0.67Li2S)-0.34LiI,B0.436S1.323Li1.68I0.34,,-3.282329496997738
1174,0.6(0.33B2S3-0.67Li2S)-0.4LiI,B0.396S1.264Li1.74I0.4,,-3.3106911408763797
1175,0.29B2S3-0.71Li2S,B0.58S1.5799999999999998Li1.42,,-3.567030709125594
1176,0.95(0.29B2S3-0.71Li2S)-0.05LiI,B0.551S1.536Li1.47I0.05,,-3.4294570601181027
1177,0.875(0.29B2S3-0.71Li2S)-0.125LiI,B0.507S1.471Li1.545I0.125,,-3.2027324591692836
1178,0.78(0.29B2S3-0.71Li2S)-0.22LiI,B0.452S1.389Li1.64I0.22,,-3.1830961606243395
1179,0.64(0.29B2S3-0.71Li2S)-0.36LiI,B0.371S1.267Li1.78I0.36,,-3.0915149811213505
1180,0.25B2S3-0.75Li2S,B0.5S1.5Li1.5,,-3.518557371497695
1181,0.92(0.25B2S3-0.75Li2S)-0.08LiI,B0.46S1.44Li1.58I0.08,,-3.416801226031377
1182,0.89(0.25B2S3-0.75Li2S)-0.11LiI,B0.445S1.417Li1.61I0.11,,-3.4584207560534193
1184,0.985(0.5Li2S-0.5SiS2)-0.015Li3PO4,Li1.03S1.492Si0.5P0.015O0.06,,-4.2020403562628035
1185,0.975(0.5Li2S-0.5SiS2)-0.025Li3PO4,Li1.05S1.488Si0.5P0.025O0.1,,-4.057495893831919
1186,0.95(0.5Li2S-0.5SiS2)-0.05Li3PO4,Li1.1S1.475Si0.5P0.05O0.2,,-4.061480274823508
1187,0.9(0.5Li2S-0.5SiS2)-0.1Li3PO4,Li1.2S1.45Si0.5P0.1O0.4,,-4.170053304058364
1189,0.99(0.6Li2S-0.4SiS2)-0.01Li3PO4,Li1.218S1.394Si0.4P0.01O0.04,,-3.596879478824182
1190,0.97(0.6Li2S-0.4SiS2)-0.03Li3PO4,Li1.254S1.382Si0.4P0.03O0.12,,-3.401209493236885
1193,0.61Li2S-0.39SiS2,Li1.22S1.3900000000000001Si0.39,,-3.2806687130162735
1194,0.99(0.61Li2S-0.39SiS2)-0.01Li3PO4,Li1.238S1.384Si0.39P0.01O0.04,,-3.2967086218813386
1195,0.985(0.61Li2S-0.39SiS2)-0.015Li3PO4,Li1.247S1.381Si0.39P0.015O0.06,,-3.2247537402597635
1196,0.98(0.61Li2S-0.39SiS2)-0.02Li3PO4,Li1.256S1.378Si0.39P0.02O0.08,,-3.114073660198569
1197,0.975(0.61Li2S-0.39SiS2)-0.025Li3PO4,Li1.264S1.375Si0.39P0.025O0.1,,-3.196542884351586
1198,0.97(0.61Li2S-0.39SiS2)-0.03Li3PO4,Li1.273S1.372Si0.39P0.03O0.12,,-3.234331445240986
1199,0.95(0.61Li2S-0.39SiS2)-0.05Li3PO4,Li1.309S1.36Si0.39P0.05O0.2,,-3.329754146925876
1200,0.9(0.61Li2S-0.39SiS2)-0.1Li3PO4,Li1.398S1.329Si0.39P0.1O0.4,,-3.8927900303521317
1201,0.99(0.65Li2S-0.35SiS2)-0.01Li3PO4,Li1.317S1.343Si0.35P0.01O0.04,,-3.4436974992327127
1202,0.97(0.65Li2S-0.35SiS2)-0.03Li3PO4,Li1.351S1.33Si0.35P0.03O0.12,,-3.5816987086802543
1203,0.95(0.65Li2S-0.35SiS2)-0.05Li3PO4,Li1.385S1.317Si0.35P0.05O0.2,,-3.7423214251308154
1204,0.9(0.65Li2S-0.35SiS2)-0.1Li3PO4,Li1.47S1.285Si0.35P0.1O0.4,,-4.146910470148135
1207,0.998LiI-0.002CaI2,Li0.998I1.002Ca0.002,,-6.008773924307505
1208,0.99LiI-0.01CaI2,Li0.99I1.01Ca0.01,,-5.2564902352715706
1210,0.8LiI-0.2Al2O3,Li0.8I0.8Al0.4O0.6000000000000001,,-5.164943898279883
1211,0.7LiI-0.3Al2O3,Li0.7I0.7Al0.6O0.8999999999999999,,-4.684029654543083
1212,0.6LiI-0.4Al2O3,Li0.6I0.6Al0.8O1.2000000000000002,,-4.404503778174426
1213,0.5LiI-0.5Al2O3,Li0.5I0.5AlO1.5,,-4.58838029403677
1214,0.4LiI-0.6Al2O3,Li0.4I0.4Al1.2O1.7999999999999998,,-5.1700533040583645
1216,Li3.5P0.5Ge0.5O4,Li3.5P0.5Ge0.5O4,,-5.102922996790579
1217,Li3.5As0.5Si0.5O4,Li3.5As0.5Si0.5O4,,-5.392544976785332
1218,Li3.5V0.5Si0.5O4,Li3.5V0.5Si0.5O4,,-4.920818753952375
1219,Li3.5As0.5Ge0.5O4,Li3.5As0.5Ge0.5O4,,-4.548213564475709
1220,Li3.5V0.5Ge0.5O4,Li3.5V0.5Ge0.5O4,,-4.522878745280337
1221,Li3.5As0.5Ti0.5O4,Li3.5As0.5Ti0.5O4,,-4.492144128304169
1222,Li3.5As0.5V0.5O4,Li3.5As0.5V0.5O4,,-4.396855627379818
1228,0.95LiTi2(PO4)3-0.05Li3PO4,Li1.1Ti1.9P2.8999999999999995O11.599999999999998,,-4.2580609222708015
1229,0.9LiTi2(PO4)3-0.1Li3PO4,Li1.2000000000000002Ti1.8P2.8000000000000003O11.200000000000001,,-3.8601209135987635
1230,0.8LiTi2(PO4)3-0.2Li3PO4,Li1.4000000000000001Ti1.6P2.6000000000000005O10.400000000000002,,-3.714442690992226
1231,0.7LiTi2(PO4)3-0.3Li3PO4,Li1.5999999999999999Ti1.4P2.3999999999999995O9.599999999999998,,-3.6108339156354674
1232,0.95LiTi2(PO4)3-0.05Li3BO3,Li1.1Ti1.9P2.8499999999999996O11.549999999999999B0.05,,-4.444905551421681
1233,0.9LiTi2(PO4)3-0.1Li3BO3,Li1.2000000000000002Ti1.8P2.7O11.100000000000001B0.1,,-3.595166283380062
1234,0.8LiTi2(PO4)3-0.2Li3BO3,Li1.4000000000000001Ti1.6P2.4000000000000004O10.200000000000001B0.2,,-3.5272435506827877
1235,0.7LiTi2(PO4)3-0.3Li3BO3,Li1.5999999999999999Ti1.4P2.0999999999999996O9.299999999999999B0.3,,-3.6108339156354674
1236,0.5LiTi2(PO4)3-0.5Li3BO3,Li2TiP1.5O7.5B0.5,,-4.5638373529592435
1257,(Li0.39La0.54)1.006Al0.006Ti0.994O3,Li0.39234La0.5432400000000001Al0.006Ti0.994O3,,-2.9469215565165805
1258,(Li0.39La0.54)1.01Al0.02Ti0.98O3,Li0.39390000000000003La0.5454Al0.02Ti0.98O3,,-2.8013429130455774
1259,(Li0.39La0.54)1.03Al0.06Ti0.94O3,Li0.4017La0.5562Al0.06Ti0.94O3,,-2.856985199745905
1260,(Li0.39La0.54)1.005Cr0.01Ti0.99O3,Li0.39194999999999997La0.5427Cr0.01Ti0.99O3,,-3.0213630516155257
1261,(Li0.39La0.54)1.01Cr0.02Ti0.98O3,Li0.39390000000000003La0.5454Cr0.02Ti0.98O3,,-2.9956786262173574
1262,(Li0.39La0.54)1.025Cr0.05Ti0.95O3,Li0.39975La0.5535Cr0.05Ti0.95O3,,-2.9829666607012197
1264,La0.57Li0.26TiO2.99,La0.57Li0.26TiO2.99,,-3.0
1265,La0.6Li0.16TiO3.01,La0.6Li0.16TiO3.01,,-3.2006594505464183
1266,La0.64Li0.067TiO3,La0.64Li0.067TiO3,,-4.102372908709558
1267,(La0.5Li0.5)0.95Sr0.05TiO3,La0.475Li0.475Sr0.05TiO3,,-2.826813731587726
1268,(La0.5Li0.5)0.9Sr0.1TiO3,La0.45Li0.45Sr0.1TiO3,,-2.886056647693163
1269,(La0.5Li0.5)0.75Sr0.25TiO3,La0.375Li0.375Sr0.25TiO3,,-4.046240308266771
1270,(La0.5Li0.5)0.95Ba0.05TiO3,La0.475Li0.475Ba0.05TiO3,,-3.1186153432294272
1271,La0.63Li0.1Mg0.5W0.5O3,La0.63Li0.1Mg0.5W0.5O3,,-5.772113295386326
1272,Li0.5La0.5TiO3,Li0.5La0.5TiO3,,-3.0619809025237896
1273,Li0.5La0.5Ti0.98Sn0.02O3,Li0.5La0.5Ti0.98Sn0.02O3,,-3.3133637307377066
1274,Li0.5La0.5Ti0.96Sn0.04O3,Li0.5La0.5Ti0.96Sn0.04O3,,-3.4100503986742923
1275,Li0.5La0.5Ti0.94Sn0.06O3,Li0.5La0.5Ti0.94Sn0.06O3,,-3.453457336521869
1276,Li0.5La0.5Ti0.9Sn0.1O3,Li0.5La0.5Ti0.9Sn0.1O3,,-3.5850266520291822
1277,Li0.5La0.5Ti0.98Zr0.02O3,Li0.5La0.5Ti0.98Zr0.02O3,,-3.3809066693732572
1278,Li0.5La0.5Ti0.96Zr0.04O3,Li0.5La0.5Ti0.96Zr0.04O3,,-3.543633966870957
1279,Li0.5La0.5Ti0.94Zr0.06O3,Li0.5La0.5Ti0.94Zr0.06O3,,-3.6516951369518393
1280,Li0.5La0.5Ti0.9Zr0.1O3,Li0.5La0.5Ti0.9Zr0.1O3,,-4.151810883008602
1281,Li0.5La0.5Ti0.998Mn0.002O3,Li0.5La0.5Ti0.998Mn0.002O3,,-3.040005161671584
1282,Li0.5La0.5Ti0.996Mn0.004O3,Li0.5La0.5Ti0.996Mn0.004O3,,-3.015922966097169
1283,Li0.5La0.5Ti0.994Mn0.006O3,Li0.5La0.5Ti0.994Mn0.006O3,,-2.96657624451305
1284,Li0.5La0.5Ti0.992Mn0.008O3,Li0.5La0.5Ti0.992Mn0.008O3,,-2.9469215565165805
1285,Li0.5La0.5Ti0.99Mn0.01O3,Li0.5La0.5Ti0.99Mn0.01O3,,-2.9469215565165805
1286,Li0.5La0.5Ti0.998Ge0.002O3,Li0.5La0.5Ti0.998Ge0.002O3,,-3.040005161671584
1287,Li0.5La0.5Ti0.996Ge0.004O3,Li0.5La0.5Ti0.996Ge0.004O3,,-3.015922966097169
1288,Li0.5La0.5Ti0.994Ge0.006O3,Li0.5La0.5Ti0.994Ge0.006O3,,-2.96657624451305
1289,Li0.5La0.5Ti0.992Ge0.008O3,Li0.5La0.5Ti0.992Ge0.008O3,,-2.9469215565165805
1290,Li0.5La0.5Ti0.99Ge0.01O3,Li0.5La0.5Ti0.99Ge0.01O3,,-2.9469215565165805
1291,La0.58Li0.36Ti0.95Mg0.05O3,La0.58Li0.36Ti0.95Mg0.05O3,,-3.677780705266081
1292,La0.56Li0.36Ti0.95Al0.05O3,La0.56Li0.36Ti0.95Al0.05O3,,-3.193820026016113
1293,La0.55Li0.36Ti0.95Mn0.05O3,La0.55Li0.36Ti0.95Mn0.05O3,,-3.721246399047171
1294,La0.55Li0.36Ti0.95Ge0.05O3,La0.55Li0.36Ti0.95Ge0.05O3,,-3.4436974992327127
1295,La0.55Li0.36Ti0.95Ru0.05O3,La0.55Li0.36Ti0.95Ru0.05O3,,-4.2839966563652006
1296,La0.51Li0.36Ti0.95W0.05O3,La0.51Li0.36Ti0.95W0.05O3,,-3.136677139879544
1297,La0.55Li0.36Ti0.9W0.1O3,La0.55Li0.36Ti0.9W0.1O3,,-3.3565473235138126
1298,La0.55Li0.36Ti0.995Al0.005O3,La0.55Li0.36Ti0.995Al0.005O3,,-2.958607314841775
1299,La0.55Li0.36Ti0.992Al0.008O3,La0.55Li0.36Ti0.992Al0.008O3,,-3.1870866433571443
1300,La0.54Li0.36Ti0.995W0.005O3,La0.54Li0.36Ti0.995W0.005O3,,-3.5850266520291822
1302,La0.606Li0.06Ti0.94Al0.06O3,La0.606Li0.06Ti0.94Al0.06O3,,-5.774690718274137
1303,La0.566Li0.1Ti0.9Al0.1O3,La0.566Li0.1Ti0.9Al0.1O3,,-5.13430394008393
1304,La0.516Li0.15Ti0.85Al0.15O3,La0.516Li0.15Ti0.85Al0.15O3,,-5.015022873584507
1305,La0.466Li0.2Ti0.8Al0.2O3,La0.466Li0.2Ti0.8Al0.2O3,,-4.368556230986828
1306,La0.416Li0.25Ti0.75Al0.25O3,La0.416Li0.25Ti0.75Al0.25O3,,-4.115771230367396
1307,La0.366Li0.3Ti0.7Al0.3O3,La0.366Li0.3Ti0.7Al0.3O3,,-4.764471553092451
1308,Li0.12La0.63TiO3,Li0.12La0.63TiO3,,-3.6989700043360187
1310,Li0.24La0.59TiO3,Li0.24La0.59TiO3,,-3.003050751504619
1311,Li0.3La0.57TiO3,Li0.3La0.57TiO3,,-2.958607314841775
1313,Li0.45La0.52TiO3,Li0.45La0.52TiO3,,-3.0433514207947967
1315,Li1.05Al0.05Zr1.9(PO4)3,Li1.05Al0.05Zr1.9P3O12,,-6.2373214362725635
1316,Li1.1Al0.1Zr1.8(PO4)3,Li1.1Al0.1Zr1.8P3O12,,-6.197226274708024
1317,Li1.2Al0.2Zr1.6(PO4)3,Li1.2Al0.2Zr1.6P3O12,,-5.721246399047171
1318,Li1.225Al0.225Zr1.55(PO4)3,Li1.225Al0.225Zr1.55P3O12,,-5.671620396561262
1319,Li1.25Al0.25Zr1.5(PO4)3,Li1.25Al0.25Zr1.5P3O12,,-5.686132779630847
1320,Li1.275Al0.275Zr1.45(PO4)3,Li1.275Al0.275Zr1.45P3O12,,-5.515700160653214
1321,Li1.3Al0.3Zr1.4(PO4)3,Li1.3Al0.3Zr1.4P3O12,,-5.718966632752273
1323,LiHfTi(PO4)3,LiHfTiP3O12,,-6.249491605148654
1324,LiO.1Zr1.1Nb0.9P3O12,LiO0.1Zr1.1Nb0.9P3O12,,-5.221848749616356
1326,Li1.1Sc0.1Ti1.9(PO4)3,Li1.1Sc0.1Ti1.9P3O12,,-4.756961951313706
1331,Li1.1Y0.1Ti1.9(PO4)3,Li1.1Y0.1Ti1.9P3O12,,-6.531652669587842
1332,Li1.2Y0.2Ti1.8(PO4)3,Li1.2Y0.2Ti1.8P3O12,,-6.0996328713435295
1333,Li1.3Y0.3Ti1.7(PO4)3,Li1.3Y0.3Ti1.7P3O12,,-5.995678626217358
1334,Li1.4Y0.4Ti1.6(PO4)3,Li1.4Y0.4Ti1.6P3O12,,-6.527243550682788
1335,LiTi2(PO4)3-0.5LiF,Li1.5Ti2P3O12F0.5,,-3.6345120151091
1337,14Li2O-9Al2O3-38TiO2-39P2O5,Al18Li28O312P78Ti38,,-2.886056647693163
1339,Li6.6La2.875Y0.125Zr1.6Ta0.4O12,Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,-3.4989407377822483
1340,Li6.6La2.75Y0.25Zr1.6Ta0.4O12,Li6.6La2.75Y0.25Zr1.6Ta0.4O12,,-3.360513510731414
1341,Li6.6La2.5Y0.5Zr1.6Ta0.4O12,Li6.6La2.5Y0.5Zr1.6Ta0.4O12,,-3.6458915608525992
1342,Li2ZrS3,Li2ZrS3,,-5.136677139879544
1343,Li2.2Zn0.1Zr0.9S3,Li2.2Zn0.1Zr0.9S3,,-3.9208187539523753
